  BasePosX	  BasePosY	  BasePosZ	  BaseOriX	  BaseOriY	  BaseOriZ	JointPos1X	JointPos1Y	JointPos1Z	JointPos2X	JointPos2Y	JointPos2Z	JointPos3X	JointPos3Y	JointPos3Z	JointPos4X	JointPos4Y	JointPos4Z	JointPos5X	JointPos5Y	JointPos5Z	JointPos6X	JointPos6Y	JointPos6Z	JointPos7X	JointPos7Y	JointPos7Z	JointPos8X	JointPos8Y	JointPos8Z	
  0.000000	  0.000017	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.110017	  0.000000	 -0.377397	  0.235474	  0.000000	 -0.315476	  0.405553	  0.000000	 -0.265476	  0.405571	  0.000000	  0.160000	  0.110017	  0.000000	  0.377397	  0.235474	  0.000000	  0.315476	  0.405553	  0.000000	  0.265476	  0.405571	  0.000000	
 -0.000000	  0.000068	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.110068	  0.000000	 -0.377471	  0.235397	  0.000000	 -0.315505	  0.405460	  0.000000	 -0.265505	  0.405532	  0.000000	  0.160000	  0.110068	  0.000000	  0.377471	  0.235397	  0.000000	  0.315505	  0.405460	  0.000000	  0.265505	  0.405532	  0.000000	
 -0.000000	  0.000154	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.110154	  0.000000	 -0.377594	  0.235269	  0.000000	 -0.315552	  0.405303	  0.000000	 -0.265553	  0.405467	  0.000000	  0.160000	  0.110154	  0.000000	  0.377594	  0.235269	  0.000000	  0.315552	  0.405303	  0.000000	  0.265553	  0.405467	  0.000000	
 -0.000000	  0.000273	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.110273	  0.000000	 -0.377766	  0.235089	  0.000000	 -0.315619	  0.405085	  0.000000	 -0.265620	  0.405376	  0.000000	  0.160000	  0.110273	  0.000000	  0.377766	  0.235089	  0.000000	  0.315619	  0.405085	  0.000000	  0.265620	  0.405376	  0.000000	
  0.000000	  0.000427	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.110427	  0.000000	 -0.377987	  0.234857	  0.000000	 -0.315705	  0.404804	  0.000000	 -0.265707	  0.405258	  0.000000	  0.160000	  0.110427	  0.000000	  0.377987	  0.234857	  0.000000	  0.315705	  0.404804	  0.000000	  0.265707	  0.405258	  0.000000	
  0.000000	  0.000615	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.110615	  0.000000	 -0.378255	  0.234573	  0.000000	 -0.315809	  0.404460	  0.000000	 -0.265813	  0.405114	  0.000000	  0.160000	  0.110615	  0.000000	  0.378255	  0.234573	  0.000000	  0.315809	  0.404460	  0.000000	  0.265813	  0.405114	  0.000000	
  0.000000	  0.000837	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.110837	  0.000000	 -0.378571	  0.234238	  0.000000	 -0.315933	  0.404054	  0.000000	 -0.265941	  0.404944	  0.000000	  0.160000	  0.110837	  0.000000	  0.378571	  0.234238	  0.000000	  0.315933	  0.404054	  0.000000	  0.265941	  0.404944	  0.000000	
  0.000000	  0.001094	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.111094	  0.000000	 -0.378934	  0.233850	  0.000000	 -0.316075	  0.403585	  0.000000	 -0.266088	  0.404748	  0.000000	  0.160000	  0.111094	  0.000000	  0.378934	  0.233850	  0.000000	  0.316075	  0.403585	  0.000000	  0.266088	  0.404748	  0.000000	
  0.000000	  0.001385	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.111385	  0.000000	 -0.379342	  0.233410	  0.000000	 -0.316236	  0.403053	  0.000000	 -0.266258	  0.404524	  0.000000	  0.160000	  0.111385	  0.000000	  0.379342	  0.233410	  0.000000	  0.316236	  0.403053	  0.000000	  0.266258	  0.404524	  0.000000	
  0.000000	  0.001712	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.111712	  0.000000	 -0.379796	  0.232917	  0.000000	 -0.316416	  0.402458	  0.000000	 -0.266449	  0.404274	  0.000000	  0.160000	  0.111712	  0.000000	  0.379796	  0.232917	  0.000000	  0.316416	  0.402458	  0.000000	  0.266449	  0.404274	  0.000000	
  0.000000	  0.002073	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.112073	  0.000000	 -0.380293	  0.232372	  0.000000	 -0.316614	  0.401800	  0.000000	 -0.266662	  0.403997	  0.000000	  0.160000	  0.112073	  0.000000	  0.380293	  0.232372	  0.000000	  0.316614	  0.401800	  0.000000	  0.266662	  0.403997	  0.000000	
  0.000000	  0.002469	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.112469	  0.000000	 -0.380834	  0.231772	  0.000000	 -0.316831	  0.401079	  0.000000	 -0.266899	  0.403693	  0.000000	  0.160000	  0.112469	  0.000000	  0.380834	  0.231772	  0.000000	  0.316831	  0.401079	  0.000000	  0.266899	  0.403693	  0.000000	
  0.000000	  0.002900	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.112900	  0.000000	 -0.381416	  0.231120	  0.000000	 -0.317066	  0.400294	  0.000000	 -0.267160	  0.403362	  0.000000	  0.160000	  0.112900	  0.000000	  0.381416	  0.231120	  0.000000	  0.317066	  0.400294	  0.000000	  0.267160	  0.403362	  0.000000	
  0.000000	  0.003366	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.113366	  0.000000	 -0.382039	  0.230412	  0.000000	 -0.317319	  0.399446	  0.000000	 -0.267446	  0.403003	  0.000000	  0.160000	  0.113366	  0.000000	  0.382039	  0.230412	  0.000000	  0.317319	  0.399446	  0.000000	  0.267446	  0.403003	  0.000000	
  0.000000	  0.003868	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.113868	  0.000000	 -0.382700	  0.229651	  0.000000	 -0.317591	  0.398535	  0.000000	 -0.267757	  0.402615	  0.000000	  0.160000	  0.113868	  0.000000	  0.382700	  0.229651	  0.000000	  0.317591	  0.398535	  0.000000	  0.267757	  0.402615	  0.000000	
  0.000000	  0.004406	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.114406	  0.000000	 -0.383399	  0.228834	  0.000000	 -0.317880	  0.397560	  0.000000	 -0.268096	  0.402200	  0.000000	  0.160000	  0.114406	  0.000000	  0.383399	  0.228834	  0.000000	  0.317880	  0.397560	  0.000000	  0.268096	  0.402200	  0.000000	
  0.000000	  0.004979	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.114979	  0.000000	 -0.384134	  0.227962	  0.000000	 -0.318187	  0.396521	  0.000000	 -0.268462	  0.401756	  0.000000	  0.160000	  0.114979	  0.000000	  0.384134	  0.227962	  0.000000	  0.318187	  0.396521	  0.000000	  0.268462	  0.401756	  0.000000	
  0.000000	  0.005589	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.115589	  0.000000	 -0.384902	  0.227034	  0.000000	 -0.318512	  0.395418	  0.000000	 -0.268857	  0.401282	  0.000000	  0.160000	  0.115589	  0.000000	  0.384902	  0.227034	  0.000000	  0.318512	  0.395418	  0.000000	  0.268857	  0.401282	  0.000000	
  0.000000	  0.006235	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.116235	  0.000000	 -0.385703	  0.226049	  0.000000	 -0.318854	  0.394252	  0.000000	 -0.269282	  0.400779	  0.000000	  0.160000	  0.116235	  0.000000	  0.385703	  0.226049	  0.000000	  0.318854	  0.394252	  0.000000	  0.269282	  0.400779	  0.000000	
  0.000000	  0.006917	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.116917	  0.000000	 -0.386534	  0.225007	  0.000000	 -0.319214	  0.393022	  0.000000	 -0.269738	  0.400246	  0.000000	  0.160000	  0.116917	  0.000000	  0.386534	  0.225007	  0.000000	  0.319214	  0.393022	  0.000000	  0.269738	  0.400246	  0.000000	
  0.000000	  0.007637	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.117637	  0.000000	 -0.387393	  0.223907	  0.000000	 -0.319590	  0.391728	  0.000000	 -0.270227	  0.399681	  0.000000	  0.160000	  0.117637	  0.000000	  0.387393	  0.223907	  0.000000	  0.319590	  0.391728	  0.000000	  0.270227	  0.399681	  0.000000	
  0.000000	  0.008393	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.118393	  0.000000	 -0.388278	  0.222749	  0.000000	 -0.319983	  0.390370	  0.000000	 -0.270749	  0.399086	  0.000000	  0.160000	  0.118393	  0.000000	  0.388278	  0.222749	  0.000000	  0.319983	  0.390370	  0.000000	  0.270749	  0.399086	  0.000000	
  0.000000	  0.009187	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.119187	  0.000000	 -0.389187	  0.221531	  0.000000	 -0.320393	  0.388948	  0.000000	 -0.271306	  0.398458	  0.000000	  0.160000	  0.119187	  0.000000	  0.389187	  0.221531	  0.000000	  0.320393	  0.388948	  0.000000	  0.271306	  0.398458	  0.000000	
  0.000000	  0.010018	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.120018	  0.000000	 -0.390117	  0.220254	  0.000000	 -0.320819	  0.387463	  0.000000	 -0.271899	  0.397797	  0.000000	  0.160000	  0.120018	  0.000000	  0.390117	  0.220254	  0.000000	  0.320819	  0.387463	  0.000000	  0.271899	  0.397797	  0.000000	
  0.000000	  0.010887	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.120887	  0.000000	 -0.391066	  0.218916	  0.000000	 -0.321261	  0.385914	  0.000000	 -0.272529	  0.397103	  0.000000	  0.160000	  0.120887	  0.000000	  0.391066	  0.218916	  0.000000	  0.321261	  0.385914	  0.000000	  0.272529	  0.397103	  0.000000	
  0.000000	  0.011794	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.121794	  0.000000	 -0.392031	  0.217516	  0.000000	 -0.321719	  0.384302	  0.000000	 -0.273198	  0.396373	  0.000000	  0.160000	  0.121794	  0.000000	  0.392031	  0.217516	  0.000000	  0.321719	  0.384302	  0.000000	  0.273198	  0.396373	  0.000000	
  0.000000	  0.012739	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.122739	  0.000000	 -0.393009	  0.216055	  0.000000	 -0.322192	  0.382626	  0.000000	 -0.273907	  0.395608	  0.000000	  0.160000	  0.122739	  0.000000	  0.393009	  0.216055	  0.000000	  0.322192	  0.382626	  0.000000	  0.273907	  0.395608	  0.000000	
  0.000000	  0.013723	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.123723	  0.000000	 -0.393998	  0.214530	  0.000000	 -0.322680	  0.380888	  0.000000	 -0.274657	  0.394806	  0.000000	  0.160000	  0.123723	  0.000000	  0.393998	  0.214530	  0.000000	  0.322680	  0.380888	  0.000000	  0.274657	  0.394806	  0.000000	
  0.000000	  0.014746	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.124746	  0.000000	 -0.394995	  0.212942	  0.000000	 -0.323184	  0.379087	  0.000000	 -0.275449	  0.393967	  0.000000	  0.160000	  0.124746	  0.000000	  0.394995	  0.212942	  0.000000	  0.323184	  0.379087	  0.000000	  0.275449	  0.393967	  0.000000	
  0.000000	  0.015807	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.125807	  0.000000	 -0.395996	  0.211289	  0.000000	 -0.323701	  0.377224	  0.000000	 -0.276285	  0.393088	  0.000000	  0.160000	  0.125807	  0.000000	  0.395996	  0.211289	  0.000000	  0.323701	  0.377224	  0.000000	  0.276285	  0.393088	  0.000000	
  0.000000	  0.016908	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.126908	  0.000000	 -0.396998	  0.209570	  0.000000	 -0.324233	  0.375299	  0.000000	 -0.277165	  0.392169	  0.000000	  0.160000	  0.126908	  0.000000	  0.396998	  0.209570	  0.000000	  0.324233	  0.375299	  0.000000	  0.277165	  0.392169	  0.000000	
  0.000000	  0.018049	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.128049	  0.000000	 -0.397999	  0.207784	  0.000000	 -0.324779	  0.373313	  0.000000	 -0.278091	  0.391208	  0.000000	  0.160000	  0.128049	  0.000000	  0.397999	  0.207784	  0.000000	  0.324779	  0.373313	  0.000000	  0.278091	  0.391208	  0.000000	
  0.000000	  0.019230	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.129230	  0.000000	 -0.398994	  0.205931	  0.000000	 -0.325339	  0.371267	  0.000000	 -0.279064	  0.390204	  0.000000	  0.160000	  0.129230	  0.000000	  0.398994	  0.205931	  0.000000	  0.325339	  0.371267	  0.000000	  0.279064	  0.390204	  0.000000	
  0.000000	  0.020450	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.130450	  0.000000	 -0.399979	  0.204009	  0.000000	 -0.325911	  0.369161	  0.000000	 -0.280084	  0.389156	  0.000000	  0.160000	  0.130450	  0.000000	  0.399979	  0.204009	  0.000000	  0.325911	  0.369161	  0.000000	  0.280084	  0.389156	  0.000000	
  0.000000	  0.021711	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.131711	  0.000000	 -0.400952	  0.202018	  0.000000	 -0.326497	  0.366995	  0.000000	 -0.281152	  0.388062	  0.000000	  0.160000	  0.131711	  0.000000	  0.400952	  0.202018	  0.000000	  0.326497	  0.366995	  0.000000	  0.281152	  0.388062	  0.000000	
  0.000000	  0.023013	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.133013	  0.000000	 -0.401908	  0.199956	  0.000000	 -0.327095	  0.364771	  0.000000	 -0.282269	  0.386921	  0.000000	  0.160000	  0.133013	  0.000000	  0.401908	  0.199956	  0.000000	  0.327095	  0.364771	  0.000000	  0.282269	  0.386921	  0.000000	
  0.000000	  0.024355	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.134355	  0.000000	 -0.402843	  0.197823	  0.000000	 -0.327705	  0.362490	  0.000000	 -0.283435	  0.385731	  0.000000	  0.160000	  0.134355	  0.000000	  0.402843	  0.197823	  0.000000	  0.327705	  0.362490	  0.000000	  0.283435	  0.385731	  0.000000	
  0.000000	  0.025738	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.135738	  0.000000	 -0.403753	  0.195616	  0.000000	 -0.328327	  0.360151	  0.000000	 -0.284651	  0.384491	  0.000000	  0.160000	  0.135738	  0.000000	  0.403753	  0.195616	  0.000000	  0.328327	  0.360151	  0.000000	  0.284651	  0.384491	  0.000000	
  0.000000	  0.027163	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.137163	  0.000000	 -0.404634	  0.193336	  0.000000	 -0.328961	  0.357758	  0.000000	 -0.285917	  0.383199	  0.000000	  0.160000	  0.137163	  0.000000	  0.404634	  0.193336	  0.000000	  0.328961	  0.357758	  0.000000	  0.285917	  0.383199	  0.000000	
  0.000000	  0.028628	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.138628	  0.000000	 -0.405480	  0.190980	  0.000000	 -0.329605	  0.355310	  0.000000	 -0.287233	  0.381854	  0.000000	  0.160000	  0.138628	  0.000000	  0.405480	  0.190980	  0.000000	  0.329605	  0.355310	  0.000000	  0.287233	  0.381854	  0.000000	
  0.000000	  0.030136	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.140136	  0.000000	 -0.406287	  0.188549	  0.000000	 -0.330261	  0.352808	  0.000000	 -0.288599	  0.380454	  0.000000	  0.160000	  0.140136	  0.000000	  0.406287	  0.188549	  0.000000	  0.330261	  0.352808	  0.000000	  0.288599	  0.380454	  0.000000	
  0.000000	  0.031684	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.141684	  0.000000	 -0.407050	  0.186041	  0.000000	 -0.330926	  0.350255	  0.000000	 -0.290014	  0.378998	  0.000000	  0.160000	  0.141684	  0.000000	  0.407050	  0.186041	  0.000000	  0.330926	  0.350255	  0.000000	  0.290014	  0.378998	  0.000000	
  0.000000	  0.033275	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.143275	  0.000000	 -0.407763	  0.183454	  0.000000	 -0.331602	  0.347650	  0.000000	 -0.291478	  0.377485	  0.000000	  0.160000	  0.143275	  0.000000	  0.407763	  0.183454	  0.000000	  0.331602	  0.347650	  0.000000	  0.291478	  0.377485	  0.000000	
  0.000000	  0.034907	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.144907	  0.000000	 -0.408422	  0.180788	  0.000000	 -0.332287	  0.344997	  0.000000	 -0.292991	  0.375912	  0.000000	  0.160000	  0.144907	  0.000000	  0.408422	  0.180788	  0.000000	  0.332287	  0.344997	  0.000000	  0.292991	  0.375912	  0.000000	
  0.000000	  0.036581	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.146581	  0.000000	 -0.409020	  0.178042	  0.000000	 -0.332981	  0.342295	  0.000000	 -0.294551	  0.374281	  0.000000	  0.160000	  0.146581	  0.000000	  0.409020	  0.178042	  0.000000	  0.332981	  0.342295	  0.000000	  0.294551	  0.374281	  0.000000	
  0.000000	  0.038296	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.148296	  0.000000	 -0.409552	  0.175215	  0.000000	 -0.333684	  0.339547	  0.000000	 -0.296157	  0.372588	  0.000000	  0.160000	  0.148296	  0.000000	  0.409552	  0.175215	  0.000000	  0.333684	  0.339547	  0.000000	  0.296157	  0.372588	  0.000000	
  0.000000	  0.040053	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.150053	  0.000000	 -0.410012	  0.172306	  0.000000	 -0.334396	  0.336754	  0.000000	 -0.297809	  0.370834	  0.000000	  0.160000	  0.150053	  0.000000	  0.410012	  0.172306	  0.000000	  0.334396	  0.336754	  0.000000	  0.297809	  0.370834	  0.000000	
  0.000000	  0.041852	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.151852	  0.000000	 -0.410392	  0.169314	  0.000000	 -0.335115	  0.333918	  0.000000	 -0.299505	  0.369017	  0.000000	  0.160000	  0.151852	  0.000000	  0.410392	  0.169314	  0.000000	  0.335115	  0.333918	  0.000000	  0.299505	  0.369017	  0.000000	
  0.000000	  0.043692	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.153692	  0.000000	 -0.410686	  0.166240	  0.000000	 -0.335842	  0.331041	  0.000000	 -0.301243	  0.367137	  0.000000	  0.160000	  0.153692	  0.000000	  0.410686	  0.166240	  0.000000	  0.335842	  0.331041	  0.000000	  0.301243	  0.367137	  0.000000	
  0.000000	  0.045572	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.155572	  0.000000	 -0.410888	  0.163082	  0.000000	 -0.336575	  0.328123	  0.000000	 -0.303022	  0.365193	  0.000000	  0.160000	  0.155572	  0.000000	  0.410888	  0.163082	  0.000000	  0.336575	  0.328123	  0.000000	  0.303022	  0.365193	  0.000000	
  0.000000	  0.047494	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.157494	  0.000000	 -0.410989	  0.159840	  0.000000	 -0.337315	  0.325168	  0.000000	 -0.304840	  0.363186	  0.000000	  0.160000	  0.157494	  0.000000	  0.410989	  0.159840	  0.000000	  0.337315	  0.325168	  0.000000	  0.304840	  0.363186	  0.000000	
  0.000000	  0.049455	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.159455	  0.000000	 -0.410983	  0.156515	  0.000000	 -0.338060	  0.322176	  0.000000	 -0.306695	  0.361114	  0.000000	  0.160000	  0.159455	  0.000000	  0.410983	  0.156515	  0.000000	  0.338060	  0.322176	  0.000000	  0.306695	  0.361114	  0.000000	
  0.000000	  0.051456	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.161456	  0.000000	 -0.410861	  0.153107	  0.000000	 -0.338811	  0.319149	  0.000000	 -0.308585	  0.358978	  0.000000	  0.160000	  0.161456	  0.000000	  0.410861	  0.153107	  0.000000	  0.338811	  0.319149	  0.000000	  0.308585	  0.358978	  0.000000	
  0.000000	  0.053496	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.163496	  0.000000	 -0.410616	  0.149617	  0.000000	 -0.339567	  0.316089	  0.000000	 -0.310508	  0.356778	  0.000000	  0.160000	  0.163496	  0.000000	  0.410616	  0.149617	  0.000000	  0.339567	  0.316089	  0.000000	  0.310508	  0.356778	  0.000000	
  0.000000	  0.055575	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.165575	  0.000000	 -0.410239	  0.146046	  0.000000	 -0.340327	  0.312999	  0.000000	 -0.312462	  0.354514	  0.000000	  0.160000	  0.165575	  0.000000	  0.410239	  0.146046	  0.000000	  0.340327	  0.312999	  0.000000	  0.312462	  0.354514	  0.000000	
  0.000000	  0.057690	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.167690	  0.000000	 -0.409722	  0.142395	  0.000000	 -0.341091	  0.309878	  0.000000	 -0.314445	  0.352186	  0.000000	  0.160000	  0.167690	  0.000000	  0.409722	  0.142395	  0.000000	  0.341091	  0.309878	  0.000000	  0.314445	  0.352186	  0.000000	
  0.000000	  0.059842	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.169842	  0.000000	 -0.409056	  0.138666	  0.000000	 -0.341858	  0.306730	  0.000000	 -0.316454	  0.349796	  0.000000	  0.160000	  0.169842	  0.000000	  0.409056	  0.138666	  0.000000	  0.341858	  0.306730	  0.000000	  0.316454	  0.349796	  0.000000	
  0.000000	  0.062029	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.172029	  0.000000	 -0.408233	  0.134863	  0.000000	 -0.342627	  0.303555	  0.000000	 -0.318488	  0.347342	  0.000000	  0.160000	  0.172029	  0.000000	  0.408233	  0.134863	  0.000000	  0.342627	  0.303555	  0.000000	  0.318488	  0.347342	  0.000000	
  0.000000	  0.064250	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.174250	  0.000000	 -0.407244	  0.130989	  0.000000	 -0.343399	  0.300355	  0.000000	 -0.320544	  0.344826	  0.000000	  0.160000	  0.174250	  0.000000	  0.407244	  0.130989	  0.000000	  0.343399	  0.300355	  0.000000	  0.320544	  0.344826	  0.000000	
  0.000000	  0.066504	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.176504	  0.000000	 -0.406079	  0.127047	  0.000000	 -0.344173	  0.297131	  0.000000	 -0.322621	  0.342247	  0.000000	  0.160000	  0.176504	  0.000000	  0.406079	  0.127047	  0.000000	  0.344173	  0.297131	  0.000000	  0.322621	  0.342247	  0.000000	
  0.000000	  0.068788	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.178788	  0.000000	 -0.404731	  0.123041	  0.000000	 -0.344948	  0.293883	  0.000000	 -0.324716	  0.339607	  0.000000	  0.160000	  0.178788	  0.000000	  0.404731	  0.123041	  0.000000	  0.344948	  0.293883	  0.000000	  0.324716	  0.339607	  0.000000	
  0.000000	  0.071102	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.181102	  0.000000	 -0.403191	  0.118979	  0.000000	 -0.345724	  0.290614	  0.000000	 -0.326827	  0.336905	  0.000000	  0.160000	  0.181102	  0.000000	  0.403191	  0.118979	  0.000000	  0.345724	  0.290614	  0.000000	  0.326827	  0.336905	  0.000000	
  0.000000	  0.073443	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.183443	  0.000000	 -0.401450	  0.114865	  0.000000	 -0.346501	  0.287322	  0.000000	 -0.328953	  0.334142	  0.000000	  0.160000	  0.183443	  0.000000	  0.401450	  0.114865	  0.000000	  0.346501	  0.287322	  0.000000	  0.328953	  0.334142	  0.000000	
  0.000000	  0.075810	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.185810	  0.000000	 -0.399500	  0.110706	  0.000000	 -0.347279	  0.284009	  0.000000	 -0.331092	  0.331316	  0.000000	  0.160000	  0.185810	  0.000000	  0.399500	  0.110706	  0.000000	  0.347279	  0.284009	  0.000000	  0.331092	  0.331316	  0.000000	
  0.000000	  0.078200	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.188200	  0.000000	 -0.397335	  0.106511	  0.000000	 -0.348057	  0.280674	  0.000000	 -0.333242	  0.328429	  0.000000	  0.160000	  0.188200	  0.000000	  0.397335	  0.106511	  0.000000	  0.348057	  0.280674	  0.000000	  0.333242	  0.328429	  0.000000	
  0.000000	  0.080612	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.190612	  0.000000	 -0.394947	  0.102288	  0.000000	 -0.348836	  0.277316	  0.000000	 -0.335401	  0.325477	  0.000000	  0.160000	  0.190612	  0.000000	  0.394947	  0.102288	  0.000000	  0.348836	  0.277316	  0.000000	  0.335401	  0.325477	  0.000000	
  0.000000	  0.083043	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.193043	  0.000000	 -0.392329	  0.098047	  0.000000	 -0.349615	  0.273934	  0.000000	 -0.337569	  0.322462	  0.000000	  0.160000	  0.193043	  0.000000	  0.392329	  0.098047	  0.000000	  0.349615	  0.273934	  0.000000	  0.337569	  0.322462	  0.000000	
  0.000000	  0.085491	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.195491	  0.000000	 -0.389476	  0.093797	  0.000000	 -0.350395	  0.270527	  0.000000	 -0.339743	  0.319380	  0.000000	  0.160000	  0.195491	  0.000000	  0.389476	  0.093797	  0.000000	  0.350395	  0.270527	  0.000000	  0.339743	  0.319380	  0.000000	
  0.000000	  0.087953	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.197953	  0.000000	 -0.386384	  0.089551	  0.000000	 -0.351175	  0.267093	  0.000000	 -0.341921	  0.316229	  0.000000	  0.160000	  0.197953	  0.000000	  0.386384	  0.089551	  0.000000	  0.351175	  0.267093	  0.000000	  0.341921	  0.316229	  0.000000	
  0.000000	  0.090429	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.200429	  0.000000	 -0.383049	  0.085319	  0.000000	 -0.351957	  0.263629	  0.000000	 -0.344104	  0.313008	  0.000000	  0.160000	  0.200429	  0.000000	  0.383049	  0.085319	  0.000000	  0.351957	  0.263629	  0.000000	  0.344104	  0.313008	  0.000000	
  0.000000	  0.092914	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.202914	  0.000000	 -0.379468	  0.081115	  0.000000	 -0.352738	  0.260131	  0.000000	 -0.346287	  0.309713	  0.000000	  0.160000	  0.202914	  0.000000	  0.379468	  0.081115	  0.000000	  0.352738	  0.260131	  0.000000	  0.346287	  0.309713	  0.000000	
  0.000000	  0.095408	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.205408	  0.000000	 -0.375639	  0.076952	  0.000000	 -0.353520	  0.256596	  0.000000	 -0.348471	  0.306340	  0.000000	  0.160000	  0.205408	  0.000000	  0.375639	  0.076952	  0.000000	  0.353520	  0.256596	  0.000000	  0.348471	  0.306340	  0.000000	
  0.000000	  0.097907	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.207907	  0.000000	 -0.371563	  0.072843	  0.000000	 -0.354302	  0.253018	  0.000000	 -0.350652	  0.302885	  0.000000	  0.160000	  0.207907	  0.000000	  0.371563	  0.072843	  0.000000	  0.354302	  0.253018	  0.000000	  0.350652	  0.302885	  0.000000	
  0.000000	  0.100411	  0.000000	 -0.000000	  0.000000	  0.000000	 -0.160000	  0.210411	  0.000000	 -0.367240	  0.068803	  0.000000	 -0.355083	  0.249395	  0.000000	 -0.352829	  0.299344	  0.000000	  0.160000	  0.210411	  0.000000	  0.367240	  0.068803	  0.000000	  0.355083	  0.249395	  0.000000	  0.352829	  0.299344	  0.000000	
